date,text
06/08/2011 16:18,A political decision in the UK could impact the world https://t.co/j2GuJSCiSo via @YouTube #uk #Ireland #COVID19… https://t.co/7GzV5ZZJh7
10/11/2020 09:53,"WHO approved for Pfizer-BioNTech vaccine

Read more at https://t.co/MCpsimW9cO

#WHO #PfizerVaccine #Pfizer… https://t.co/IPXYLUdExi"
29/03/2020 10:38,"The Hill. December 29, 2020. First patient to receive COVID-19 vaccine gets second shot.  https://t.co/Xjl0cdI5Z0… https://t.co/rqHpVKPDyF"
10/09/2019 08:33,"The Hill. December 29, 2020. First patient to receive COVID-19 vaccine gets second shot.  https://t.co/QjGZhkrb1P… https://t.co/V9XRgwU83i"
17/03/2019 09:17,"#WHO #PfizerBioNTech 
The World Health Organization has granted its first emergency use validation to #Biontech-Pfizer's #Covid_19_vaccine."
18/08/2013 18:06,"So, why don't have you approved #PfizerBioNTech which #US #UK &amp; #EU have already approved &amp; having 92% efficacy as… https://t.co/cnB18ANXQM"
26/03/2009 18:29,Where is Bob? #tiffanydover #WhereIsTiffanyDover #Biontech #Pfizer #PfizerVaccine #PfizerBioNTech #vaccinations… https://t.co/isGas5sHGT
25/02/2011 00:00,"@HappyB79 @Q66Suzi @MailOnline As well, yes.

They've claimed that the cold chain infrastructure needed for the… https://t.co/OP1gkAMK5f"
07/06/2020 08:43,India approves AstraZeneca and Bharat Biotech vaccines. Pfizer/BioNTech approvals to follow. India has over 10.3 mi… https://t.co/otntxoF7ly
27/10/2010 18:21,@ashish00543 @srivatsayb Wouldn't storage be taken care by #PfizerBioNTech
28/09/2020 20:00,"I wonder if Rupert Murdoch’s 2nd Covid-19 vaccine #PfizerBioNTech has been delayed for 3 months
#Marr #Pfizer #NHsS… https://t.co/eABbS33AZW"
11/07/2020 13:16,We’ve all learned a thing or two through a process of #trialanderror. One lesson we’ve all learned to some extent:… https://t.co/JXyWlMwcyw
24/09/2012 09:55,"1,400 individuals vaccinated so far – report
#CoronavirusMalta #CoronaVaccine #PfizerBioNTech https://t.co/xcAaQPCi53"
04/06/2020 18:21,Hands up he thought the vaccines were being made for free? How would an online publisher owned by EBay have their h… https://t.co/TsURxuRfwa
07/09/2012 04:10,@Chevalier4M4A @ABC6 @wpri12 @NBC10 @RIHEALTH @RIHospital @2ShotsInTheArm Are you referring to a COVID-19 vaccine?… https://t.co/XrlAaAjBND
18/12/2019 18:27,@StrongerStabler Why are they holding onto the #PfizerBioNTech supply of vaccines ?  There is a supply of these waiting to be used.
17/09/2009 16:45,"my favorite #StreetArt 
-
@YourAnonNews #graffitiart #GraffArt #streetphotography #photography #PfizerBioNTech… https://t.co/jeRTh3A8ot"
14/04/2020 17:36,@narendramodi Just a thought when Russia had #SputnikV since sep 2020 why are they still having 30k cases still?wil… https://t.co/ksCLGjXJNz
13/10/2009 14:20,The Dubai Health Authority has revealed a list of six different categories of individuals who won't be able to rece… https://t.co/KDHJSBRYTD
31/08/2017 10:34,#infographic #COVAXIN vs #OxfordVaccine vs #PfizerBioNTech vs #Moderna - how do these top #COVID19 vaccines compare… https://t.co/VZD7oZCkbp
27/09/2009 08:54,Mexican authorities said they are studying the case of a 32-year-old female doctor who was hospitalized after recei… https://t.co/gQf9huSvW0
24/06/2009 11:29,Mexican authorities said they are studying the case of a 32-year-old female doctor who was hospitalized after recei… https://t.co/TCc1SkbY1T
09/12/2009 13:52,"which vaccine will you take? 

*Scientists warn against directly comparing the efficacy of the vaccines because eac… https://t.co/20jQhkFii0"
01/06/2010 21:30,Dr. Marc Siegel: COVID vaccinations will increase rapidly — greatest accomplishment in vaccine history | Fox News ⁦… https://t.co/sluyL7hqvu
01/08/2013 15:47,"#BREAKING
GRATITUDE🙇
Pfizer and BioNTech speed up timeline for offering Covid-19 vaccine to placebo volunteers-Wiki… https://t.co/kRHeiGq82E"
01/05/2012 03:18,"Unfortunately, I got infected at the time of my first appointment, but I finally received my #CovidVaccine today.… https://t.co/hsYeqM3OLc"
14/01/2013 14:32,"@martinmckee @JMPSimor I agree regarding the #AstraZeneca vaccine, which was studied beyond 21 days and, for which… https://t.co/THYuEWAC9Z"
07/09/2012 04:10,2nd dose of #PfizerBioNTech #CovidVaccine done. No side effects almost 12 hours later. Let the immunity begin!!! Th… https://t.co/D3cRBzJdpI
08/12/2011 22:55,@ABC7News How can ANYBODY NOT believe that #COVID is real!  I know of a family of four who were all wiped out in th… https://t.co/RPGhnsuv48
27/01/2010 02:03,"@HighWireTalk Here's one in Canada.
The woman actually died &amp; was revived with CPR.
#PfizerBioNTech https://t.co/UytYyCJku4"
23/09/2019 14:10,"@SkyNews #oxfordastrazeneca
#PfizerBioNTech
#PfizerVaccine
#OxfordVaccine
#COVID19
#Covid19UK

#FollowTheScience

F… https://t.co/A6VUF9BTW2"
02/01/2021 22:28,"Countries that have approved the #PfizerBioNTech COVID-19 vaccine.

🇺🇸 United States
🇨🇦 Canada
🇲🇽 Mexico
🇮🇱 Israel… https://t.co/GVGjK9oo1G"
17/04/2018 03:48,"Vaccinated!  Got my first dose. 
#PfizerBioNTech 
#vaccine"
05/02/2009 11:27,Astounding behind the scenes film. The Pfizer Vaccine may be incredibly effective but it takes 2 pharmacists 10 min… https://t.co/W3omGYaYTv
06/05/2013 03:26,@JD24 OMG congratulations 😷 #vaccine #PfizerBioNTech 💉
26/03/2012 11:59,"""deliveries of the #PfizerBioNTech vaccine will continue on a weekly basis, with the full order of 200 million expe… https://t.co/iCchwujkj5"
11/07/2018 17:07,"Day after second dose of #PfizerBioNTech #CovidVaccine and feel a bit rough, defo not hungover this time, guess tha… https://t.co/dW9TOG7UMi"
28/11/2009 21:19,Thank you @plymouthcc and @UHP_NHS for offering Children’s Social Care staff a #PfizerBioNTech vaccination this wee… https://t.co/itPAlEEOf3
03/02/2011 19:59,"A truly emotional moment.

It looks so simple. One little jab.

But my heart is full of gratitude for the scientist… https://t.co/tLN3VM3kb9"
14/10/2013 21:30,YES!!!!! THIS WAS THE LIMITING FACTOR THAT WOULD MAKE OR BREAK 2021 BETWEEN GRADUALLY GETTING BETTER OR ANOTHER 202… https://t.co/qPLxxUO1Qz
23/10/2013 19:57,The @BorisJohnson 12 week #vaccine gap is being challenged by #Biontech and #Pfizer  #PfizerBioNTech #toryShambles #covid19UK
28/02/2009 13:37,@PanamaWindsocks @TerryLake19 @adriandix I believe the issue there was the #PfizerBioNTech vaccine requiring ultra… https://t.co/qyWtZZph5Q
27/07/2013 23:30,"Best way to start the week and new year! 😷💪🏻🙏🏻 2🦠2💉

#COVID19 #vaccinated #secondshot #jefferson #thankful… https://t.co/CCAm6Az9yR"
12/09/2017 03:29,Very surprised and shocked that my Doctor wont be getting any of them . She is concerned about the lack of data and… https://t.co/D0RIf5GwkB
25/07/2009 08:41,#PfizerBioNTech warned that they had no evidence that their jointly developed #vaccine will continue to protect aga… https://t.co/7iEeJi2oYh
25/07/2009 08:41,"#PfizerBioNTech offered to supply #SouthAfrica with their #Covid19 vaccine at a discounted dose, yet the president’… https://t.co/YdHjtItpUQ"
08/06/2010 18:53,Science nerd? Check out this study published @NEJM about the effectiveness of the #COVID19 #vaccine.… https://t.co/Jsf94kFFwG
30/10/2010 11:21,Happy to have received the 1st #PfizerBioNTech  covid vaccine this afternoon. A really great start to 2021. Many th… https://t.co/c71uwfMIvW
12/07/2009 13:55,No Data To Demonstrate Protection Against Covid-19 From Vaccine Is Sustained Beyond 21 Days After First Dose.… https://t.co/Yjf04UCQTE
22/07/2011 15:19,"Oxford-AstraZeneca, Moderna, Pfizer-BioNTech, Novavax, Johnson &amp; Johnson: it is time to include kids ages 2-12 in v… https://t.co/IWswXp6f6j"
22/07/2011 15:19,"Oxford-AstraZeneca, Moderna, Pfizer-BioNTech, Novavax, Johnson &amp; Johnson: it is time to include kids ages 2-12 in v… https://t.co/J7lweGXBDi"
12/07/2010 16:35,"The @WHO World Health Organization approved #PfizerBioNTech #vaccine  for emergency use, paving the way for lower a… https://t.co/1IgsoTbmme"
17/04/2008 13:14,What are the molecular differences between the  #PfizerBioNTech #covid19 #vaccine and the #moderna one? @PowerDNS_Bert
11/02/2009 08:21,Can someone who had #COVID19 take the #vaccine? This is the journey of receiving the #PfizerBioNTech #vaccine in… https://t.co/8m0zarwOF2
14/10/2019 09:27,"The #oxfordastrazeneca vaccine is being administered to the first people in the UK today.

This is the second vacci… https://t.co/jesf9I7Xun"
06/11/2019 02:19,"Five people in Ontario are getting their second dose of the #PfizerBioNTech vaccine. Of course, it’s such a great p… https://t.co/8XiX01oI3a"
17/09/2018 14:04,So thankful to have received my first dose of the #COVID19 #PfizerBioNTech vaccine. https://t.co/u940Ybru2x
18/07/2016 16:54,Thanks to @sarahhtaylor0 and the #COVID19vaccine Team @RotherhamNHS_FT I’ve now had the 1st #PfizerBioNTech vac.… https://t.co/7XAEHoEw2w
22/05/2015 08:31,"Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/bZoOTpV5hx"
22/10/2017 21:28,"As Covid-19 Vaccines Become Available, Americans Are Less Interested In Getting Vaccinated #Covid19Vaccines… https://t.co/OUgrjVC8Gq"
12/05/2011 16:59,Does @pfizer have anything to say about the UK deciding when the second dose needs to be administer?! #CovidVaccine #PfizerBioNTech
24/12/2008 15:57,"OK, here's my main worry about the Covid vaccine...

Will I get a sticker for being a ""brave boy""?

#vaccinations… https://t.co/a4F3zT6RGb"
04/09/2020 15:19,"For my family and for yours, so grateful for this opportunity! #vaccinated #PfizerBioNTech https://t.co/WMjsYMGogN"
24/05/2011 04:08,"Starting 2021 with a positive note: run 10k and play tennis daily with kids, preparing my fortunate and grateful ar… https://t.co/KZjrdQcWxp"
25/07/2009 08:41,The ministry is seeking the view of an independent vaccination commission on whether to delay a second shot beyond… https://t.co/qvRtijUPuH
16/02/2009 19:00,"@CP24 ⛔ Hamilton PSW suffers rare, but severe reaction to #COVID19 vaccine - 27 Years Old.

⛔ The PSW suffered seiz… https://t.co/xSq0Fxur4k"
27/11/2016 17:42,What I did over the Christmas holidays ⁦@TracyAllardUCP⁩ #COVID19vaccine #PfizerBioNTech What the minister of the v… https://t.co/ukJhax5yV4
30/10/2018 05:54,"Israel already injected the Pfizer-BioNTech vaccine in 12 percent of its population 

#PfizerVaccine… https://t.co/rKigTZ7dRF"
19/02/2017 13:09,"#France: &lt;1k (concentrating first to the most old, will vaccinate &gt;1M by end of Jan)

#Germany: 240k (they did alre… https://t.co/O8ZNGIfjrt"
11/02/2009 08:21,#COVID19 #PfizerBioNTech #vaccine: Which categories are excluded from getting the jab in #Dubai? Dubai Heath Author… https://t.co/gJHAf4NjZ2
19/02/2017 13:09,"Vaccinations-done #Europe today 4.2.2021 
#PfizerBioNTech-Vaccine, produced in #Belgium. 
Selected countries..… https://t.co/wcae4XzHFr"
21/08/2020 16:10,"For my family, loved ones, and future patients. Great start to the new year! #vaccinated #PfizerBioNTech https://t.co/dl49D5dL9Y"
25/10/2009 16:11,"@virsanghvi hey, no phase 3 trail for even #Covishield has happened in India neither UK regulatory has published it… https://t.co/rWVUz4KdiG"
24/03/2019 14:59,24 hr. to go before #covidvacccine  #PfizerBioNTech  booster shot. Remembering to put my vaccine card in my backpac… https://t.co/U0cr6TN5i0
26/03/2009 18:29,Tiffany Dover is Bob #TiffanyDover #WhereIsTiffanyDover #Pfizer #PfizerVaccine #PfizerBioNTech #Biontech… https://t.co/TQQUKCOw9n
03/01/2012 14:45,#Israeli Health minister with me earlier #VaccineStrategy  On target to hit 80% of population who want it  by late… https://t.co/1I26kk3MHR
20/06/2010 16:38,"PM still blaming manufacturers of #PfizerBioNTech #COVID19 vaccines for UK not being able to vaccinate ""millions"" o… https://t.co/GuYOSAzKTS"
25/04/2009 06:06,"@Teensthack @BharatBiotech Instead of throwing all sort of logics, why can't @BharatBiotech share trial data &amp; get… https://t.co/9AmgTFo5Mo"
03/03/2010 14:16,"If you have wondered how the #OxfordVaccine works, and how its mechanism of action differs from the #PfizerBioNTech… https://t.co/WqOzrwkhIG"
03/03/2009 08:55,"Sir John Bell, regius professor of medicine at #OxfordUniversity, have said that the super-infectious South African… https://t.co/zPDJryO7Ks"
22/05/2015 08:31,"Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/adYkUkSMN8"
30/08/2010 17:09,"African countries should have collaborated, and financed research and development for a #COVID19 vaccine, rather th… https://t.co/b5kMVOfnlt"
19/04/2018 10:11,"Another 360,000 doses of the #PfizerBioNTech #coronavirus vaccines arrived in #Poland on Monday morning, the head o… https://t.co/kUnRqGsHh5"
08/12/2011 17:40,"Major General Talal Belhoul Al Falasi, Director-General of the State Security Department in Dubai, receives 1st sho… https://t.co/nvt42OWQV7"
29/04/2009 09:31,"A close confidante of India’s corporate leadership and their go-to guy in the Gulf, banker #AnshumanMishra was said… https://t.co/M9nPZXhuOk"
11/04/2020 01:39,"#GOPbarbies #GOPrabies 
 #SIONISMUS 
#KKKellyLöffner #NAZIdescendant : #Encefalomielosis #VÍRICA of… https://t.co/Qzkwuf1FQa"
15/12/2020 14:55,https://t.co/yNGCCQs9kw #war about to begin #iran #usa #coronavirus #rapture #VaccineStrategy #OxfordUniversity… https://t.co/8lz6HYacfQ
30/07/2018 04:01,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/STe1t1IJAF"
30/07/2018 04:01,"https://t.co/DpIX1Dk1Rh
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/K42yYzybo2"
30/07/2018 04:01,".@antonioguterres 

#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/TombX1ywrp"
30/07/2018 04:01,"@Maryam_Rajavi-#Iran

Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Th… https://t.co/S6dI2s0D0I"
26/02/2019 11:58,"As of December 23, 2020, a total of 1,893,360 first doses of Pfizer-BioNTech COVID-19 vaccine had been administered… https://t.co/2KCpy8HAjf"
14/05/2015 19:56,It’s V- day 🥳🍾🍾🍾#PfizerBioNTech #vaccine #nhs https://t.co/yRaTZhZZSv
26/02/2019 11:58,"Pfizer is the first vaccine been approved by many countries for mass inoculation.

https://t.co/VcSD1SWAVH

@WHO… https://t.co/jtACNONoNe"
20/02/2011 01:51,"Second shot done ✅ And this time I got the button to prove it #CovidVaccine #VaccinesSaveLives 
#MasksSaveLives… https://t.co/eL7TA02Ch7"
11/06/2009 21:37,@acweyand Thanks. I read the last #PfizerBioNTech paper and they say they have some data on HIV-positive patients b… https://t.co/7VtMxGqBI8
03/04/2012 20:46,"So this happened today!  Volunteered to get the Pfizer COVID-19 vaccine. 
#NotTodayRona #Vaccinated #COVID19… https://t.co/T0zmD9w3Cd"
08/08/2013 03:03,"#PfizerBioNTech #vaccine dose #1 done. Arm sore, as if I got a vaccine 😁 I got it because I believe in the science,… https://t.co/FwtVnSRNVF"
30/09/2009 16:21,"#PfizerBioNTech #CovidVaccine received today @GSTTnhs... 

feeling 💯% 

So grateful to have had the opportunity to… https://t.co/19daqtWzL5"
30/06/2008 22:41,Got my booster #PfizerBioNTech vaccine. You know what I’m going to do now? Still wear my mask when outside and at w… https://t.co/Ql432KdmYV
09/01/2014 17:43,"@drakchaurasia @FionaMullenCY @farid__jalali @__ice9 Hi, Here in France, the only way is the #PfizerBioNTech #ARNm… https://t.co/fF22tYiBqr"
16/10/2019 14:25,I am proud to say that I was involved in the preparation of the #Pfizer - #BioNTech (#PfizerBioNTech) vaccine today… https://t.co/dIFzu9bWMO
27/12/2018 15:15,As did #PfizerBioNTech https://t.co/Tmmr5Pq7Vf
26/10/2011 20:04,Me and all of the Kitchen staff I Work with will be getting Vaccinated soon with the #PfizerBioNTech Vaccine
02/11/2019 11:31,@philipnolan1 @RTENewsAtOne I understood that #Pfizer site at Grange Castle will be used to test batches of the… https://t.co/TsH1ROsU7n
04/10/2010 21:48,"Who needs #WHO experts when #UK has cretin #BorisJohnson &amp; his two pseudo scientific/medical nodding sycophants, so… https://t.co/D26LgqT7nY"
